 
0	0.528467	1.635306	   
1	0.668944	1.25751	   
2	0.781641	1.229096	   
3	0.831497	1.173099	   
4	0.964874	1.235483	   
5	1.04256	1.263865	   
6	1.07531	1.270459	   
7	1.095095	1.238848	   
8	1.090987	1.221921	   
9	1.033675	1.192089	   
10	1.003606	1.178729	   
11	0.986784	1.170585	   
12	0.982241	1.128171	   
13	1.010296	1.138913	   
14	1.02612	1.143283	   
15	1.053778	1.1613	   
16	1.006326	1.111189	   
17	1.046318	1.111777	   
18	0.936514	1.075035	   
19	0.944008	1.113777	   
20	1.004538	1.155091	   
21	0.955149	1.169002	   
22	1.081238	1.211704	   
23	0.996851	1.212242	   
24	0.905711	1.203896	   
25	0.949839	1.260096	   
26	0.952166	1.325937	   
27	0.95825	1.33485	   
28	0.993238	1.367745	   
29	1.019368	1.384775	   
30	0.961248	1.492051	   
31	0.923033	1.47838	   
32	1.017693	1.511486	   
33	0.983336	1.590633	   
34	0.941881	1.591918	   
35	1.055022	1.690267	   
36	1.07417	1.814848	   
37	0.940964	1.805484	   
38	1.040372	1.854789	   
39	0.985063	1.91837	   
40	0.928587	2.072282	   
41	1.017084	2.110938	   
42	0.951984	2.158338	   
43	1.021635	2.315072	   
44	0.972726	2.23294	   
45	0.95703	2.156011	   
46	1.029966	2.205398	   
47	0.95566	2.101308	   
48	1.015906	2.001796	   
49	1.031535	1.956261	   
50	0.964459	1.832312	   
51	0.992579	1.773841	   
52	1.00709	1.634839	   
53	1.015868	1.54554	   
54	1.018516	1.403641	   
55	1.014753	1.232674	   
56	0.98935	1.251829	   
57	0.966671	1.243993	   
58	1.009398	1.176789	   
59	1.017779	1.181336	   
60	1.020865	1.15967	   
61	1.009853	1.153861	   
62	0.971483	1.16071	   
63	1.005052	1.16377	   
64	0.976889	1.12832	   
65	1.032959	1.131706	   
66	1.046787	1.127751	   
67	1.002944	1.112844	   
68	0.993397	1.094103	   
69	1.000956	1.100765	   
70	0.986814	1.067648	   
71	0.998834	1.064922	   
72	1.055416	1.062525	   
73	1.007984	1.053904	   
74	0.978496	1.031282	   
75	0.96751	1.014152	   
76	0.972703	1.040288	   
77	0.961274	1.031002	   
78	1.003073	1.047723	   
79	1.048835	1.068462	   
80	0.969302	1.062989	   
81	1.038214	1.065263	   
82	0.978774	1.061127	   
83	0.979302	1.111556	   
84	1.030038	1.112411	   
85	0.987474	1.120271	   
86	1.048588	1.125253	   
87	0.998183	1.105406	   
88	0.994981	1.081327	   
89	0.978159	1.082812	   
90	1.004938	1.08093	   
91	0.992081	1.059438	   
92	0.973417	1.073905	   
93	1.036858	1.075183	   
94	0.984063	1.07784	   
95	0.974995	1.026538	   
96	0.9884	1.05784	   
97	0.951858	1.082909	   
98	0.999716	1.10694	   
99	1.007912	1.111419	   
100	1.057614	1.148364	   
101	1.093772	1.164835	   
102	1.051435	1.148501	   
103	1.09322	1.15809	   
104	1.021145	1.147186	   
105	1.012129	1.13911	   
106	0.986741	1.134216	   
107	0.962682	1.141985	   
108	1.002366	1.12124	   
109	0.976306	1.102594	   
110	1.028803	1.08169	   
111	1.046655	1.078506	   
112	0.969462	1.029354	   
113	0.970844	1.030444	   
114	0.976785	1.048036	   
115	1.001912	1.05199	   
116	1.011594	1.046235	   
117	1.035625	1.052739	   
118	1.007485	1.060948	   
119	0.973002	1.056226	   
120	1.026416	1.047037	   
121	1.005609	1.044348	   
122	1.010977	1.038817	   
123	0.997583	1.039557	   
124	0.979126	1.052506	   
125	0.977696	1.045864	   
126	1.007125	1.038743	   
127	1.010713	1.026539	   
128	1.014375	1.035729	   
129	0.992722	1.025751	   
130	0.955824	1.035046	   
131	1.025348	1.048266	   
132	0.969301	1.031647	   
133	1.032415	1.048229	   
134	1.030103	1.046645	   
135	0.980901	1.050528	   
136	1.03832	1.044134	   
137	0.97064	1.034231	   
138	0.995249	1.03518	   
139	1.00098	1.043822	   
140	0.965439	1.039327	   
141	1.03491	1.05311	   
142	1.003695	1.037822	   
143	0.988643	1.023489	   
144	1.046845	1.038915	   
145	0.967796	1.01528	   
146	0.963182	1.025158	   
147	1.011498	1.042	   
148	0.969191	1.0406	   
149	1.008379	1.049303	   
150	1.059495	1.04568	   
151	0.985663	1.033384	   
152	1.006479	1.040731	   
153	1.024435	1.03077	   
154	1.004796	1.031865	   
155	1.012613	1.020283	   
156	1.003619	1.014984	   
157	0.98083	1.024744	   
158	1.020124	1.022848	   
159	0.98009	0.984582	   
160	1.007114	0.994961	   
161	0.983528	0.98683	   
162	0.96602	0.991356	   
163	0.982514	0.994117	   
164	1.007208	1.005983	   
165	1.001236	0.996426	   
166	0.961646	1.008991	   
167	1.026465	1.031469	   
168	0.97699	1.035848	   
169	1.036776	1.040735	   
170	1.014891	1.028471	   
171	0.975926	1.052978	   
172	1.012191	1.059489	   
173	0.944238	1.060209	   
174	1.024755	1.06814	   
175	1.038704	1.069589	   
176	1.004043	1.0511	   
177	1.040393	1.055127	   
178	0.977226	1.046518	   
179	0.998813	1.039707	   
180	0.987762	1.033996	   
181	1.008418	1.031884	   
182	1.00462	1.035261	   
183	0.984635	1.033427	   
184	1.003924	1.023404	   
185	0.987169	1.027038	   
186	0.999418	1.010205	   
187	1.001586	1.017722	   
188	0.996797	1.023732	   
189	1.043722	1.030697	   
190	0.965051	1.011886	   
191	0.991228	1.024454	   
192	1.006345	1.034739	   
193	0.90785	1.028644	   
194	1.096346	1.058742	   
195	0.975995	1.03047	   
196	0.967299	1.042807	   
197	1.043379	1.055641	   
198	0.944075	1.058126	   
199	1.014751	1.054826	 
