Tag	Perf_Norm	Window_Power
528	1.0016971047	122.298511
529	1.0034008993	122.28688
530	0.9987917588	122.291975
531	1.0062557855	122.304271
532	1.0094977756	122.266834
533	1.0159931184	122.202719
534	1.0150949636	122.228695
535	1.0153425218	122.231167
536	1.0226504296	122.177325
537	1.025595612	122.186643
538	1.0375638931	122.419599
539	1.0420240079	122.632054
540	1.0431349269	122.690594
541	1.0445139442	122.810254
542	1.0539586716	122.878903
543	1.0615300386	122.915296
544	1.0729226225	122.92626
545	1.0829915569	122.874583
546	1.0874734221	122.82024
547	1.0943133764	122.766599
548	1.0973016563	122.805784
549	1.1033290792	122.769402
550	1.1055582793	122.734863
551	1.1069628795	122.793742
552	1.1246259734	123.0481
553	1.1327845009	123.206631
554	1.1406444392	123.360528
555	1.1287818847	123.298534
556	1.1353066091	123.543456
557	1.1377284366	123.575502
558	1.141743424	123.697247
559	1.1362460123	123.673716
560	1.1441012105	123.819038
561	1.1416412273	123.820022
562	1.1452518316	123.757888
563	1.1436070355	123.770983
564	1.1440626514	123.694975
565	1.1495585504	123.716557
566	1.1434177698	123.679837
567	1.1582203633	123.610078
568	1.1607913511	123.605736
569	1.1506130931	123.676617
570	1.1528738263	123.691364
571	1.1685654979	123.796449
572	1.1731985403	123.750755
573	1.1710083699	123.581583
574	1.1474665091	122.463167
575	1.1403066857	122.182469
576	1.1329963575	121.979046
577	1.1330611045	122.009245
578	1.1302887825	121.965747
579	1.1300402158	121.959481
580	1.1290125334	121.93002
581	1.1221323391	121.968861
582	1.1199925948	121.905068
583	1.1221966155	121.803285
584	1.1277812979	121.793052
585	1.1280920567	121.744883
586	1.1314095177	121.622672
587	1.1259365122	121.452056
588	1.1227229624	121.449051
589	1.1297243471	121.438378
590	1.1292426441	121.486518
591	1.1204490175	121.557421
592	1.1170948464	121.624429
593	1.1153183039	121.599893
594	1.1110752563	121.61584
595	1.1125268872	121.657141
596	1.1128439324	121.654435
597	1.1159498394	121.759866
598	1.1275149812	121.81475
599	1.1237022358	121.825215
600	1.133437249	121.709197
601	1.1303014562	121.653904
602	1.1242241115	121.355495
603	1.1154646066	120.959768
604	1.1104847676	120.644326
605	1.1080418283	120.442823
606	1.1072402226	120.311691
607	1.1068304271	120.169129
608	1.1110549851	119.981302
609	1.1185439559	119.58373
610	1.1288426313	119.424296
611	1.1345445037	119.224679
612	1.1408342092	119.014362
613	1.1485242454	118.796231
614	1.1370509462	118.105369
615	1.1041043289	116.818915
616	1.1020883636	116.307127
617	1.0990615246	115.649343
618	1.0933042507	115.380119
619	1.1067410722	115.080954
620	1.0941817981	114.299302
621	1.0873995984	113.859172
622	1.0874183233	113.652781
623	1.082119422	113.409962
624	1.0833415136	113.011579
625	1.0765096611	112.694702
626	1.0783690031	112.513236
627	1.0813567116	112.384837
628	1.0704849948	112.059663
629	1.0736128204	111.98828
630	1.0447788153	111.323417
631	1.0425941918	111.205106
632	1.0420265628	111.12059
633	1.0417706003	110.986943
634	1.0397113359	110.704519
635	1.0380465711	110.412469
636	1.036349231	110.085753
637	1.0035749363	109.245055
638	0.9797216779	108.699669
639	0.9727852419	108.512554
640	0.9718695052	108.450709
641	0.9588447317	108.303443
642	0.9489871159	108.100005
643	0.9371442612	108.023474
644	0.9312161776	107.949935
645	0.9274820967	107.886647
646	0.925380071	107.844462
647	0.9168575012	107.712208
648	0.9139840917	107.641339
649	0.9050335057	107.542481
650	0.9016278664	107.43642
651	0.8978173061	107.268738
652	0.875295194	106.794939
653	0.874354883	106.735824
654	0.859161555	106.509231
655	0.8534040795	106.291074
656	0.8507066905	106.168705
657	0.8501192945	106.112733
658	0.8491535017	105.986394
659	0.8463037925	105.797198
660	0.8458618924	105.621669
661	0.844053884	105.449661
662	0.8425318585	105.325389
663	0.8383542639	105.180234
664	0.8377701289	105.028796
665	0.8377596066	104.93229
666	0.840584439	104.714426
667	0.8288888955	104.558736
668	0.828983293	104.437041
669	0.8215637756	104.218825
670	0.8202418069	104.158012
671	0.8182727378	104.110108
672	0.8131675061	104.060947
673	0.8133089007	104.077978
674	0.8252128382	104.266953
675	0.8267424612	104.064775
676	0.8297834195	103.973507
677	0.8284049065	103.800629
678	0.8285187012	103.597282
679	0.8286444637	103.27212
680	0.8120248524	102.54133
681	0.8051064352	102.080742
682	0.804749856	101.857132
683	0.801541248	101.748896
684	0.7996184363	101.636837
685	0.7982063059	101.497642
686	0.791554945	101.438883
687	0.7892099667	101.331938
688	0.788086374	101.17271
689	0.7872178697	101.107985
690	0.7805286557	101.018192
691	0.7842679808	100.693701
692	0.7826054348	100.561098
693	0.778385516	100.487502
694	0.7800063093	100.353396
695	0.7797705844	100.281741
696	0.77879948	100.259511
697	0.7642074656	100.047977
698	0.766749845	99.870914
699	0.770355205	99.685298
700	0.7629359901	99.52775
701	0.7647181131	99.556837
702	0.7609302445	99.991446
703	0.7667441972	100.190078
704	0.770322428	100.378275
705	0.7741795484	100.459667
706	0.7775455865	100.506426
707	0.7741811284	100.895216
708	0.7756812691	100.989841
709	0.7763926122	101.13094
710	0.7692353438	101.543456
711	0.769907758	101.654488
712	0.7653990326	101.967597
713	0.7658587162	102.027262
714	0.7646625437	102.543779
715	0.783420353	103.047853
716	0.7835099432	103.440371
717	0.7816221609	104.002191
718	0.7830620929	104.187747
719	0.7793045471	104.445637
720	0.7882927173	104.894153
721	0.7946853255	105.126904
722	0.7969418229	105.262438
723	0.8004989756	105.445806
724	0.793022376	106.055756
725	0.7997457789	106.234015
726	0.7986639389	106.475173
727	0.7946909732	106.733672
728	0.8017104777	107.038903
729	0.80192025	107.121195
730	0.8226009381	107.52836
731	0.8246588915	107.668218
732	0.8259959207	107.725454
733	0.8116658527	107.951146
734	0.811709488	108.171149
735	0.8066317889	108.509208
736	0.8068690602	108.812357
737	0.828470662	109.511791
738	0.846183207	110.034985
739	0.8484940301	110.287606
740	0.8497150795	110.325691
741	0.8435626001	110.745175
742	0.8481345598	111.050879
743	0.8533926832	111.341465
744	0.8553225208	111.592971
745	0.8519590377	111.946892
746	0.8527304886	112.091525
747	0.8463206348	112.589009
748	0.845833553	112.739579
749	0.8481318368	112.966161
750	0.8500673557	113.131213
751	0.853540028	113.311907
752	0.8635035048	114.075175
753	0.8602881733	114.304449
754	0.8751096598	114.762245
755	0.885034006	115.313162
756	0.881147773	115.855288
757	0.8709296112	116.489133
758	0.8690103966	116.863313
759	0.873863431	117.274156
760	0.8687057898	117.752332
761	0.8680940213	118.167444
762	0.870102389	118.425269
763	0.8705978416	118.918678
764	0.8694707863	119.313756
765	0.8677312564	119.581135
766	0.8681133513	119.895584
767	0.8724163721	120.674543
768	0.8704863328	120.972193
769	0.8817206463	121.510899
770	0.8788311341	121.838495
771	0.880056184	122.095145
772	0.8762987727	122.645524
773	0.8750566116	122.943138
774	0.8911581124	123.64645
775	0.8934100378	124.257361
776	0.8891260107	124.648972
777	0.8870934385	125.038606
778	0.8858947446	125.40856
779	0.8855795147	125.85981
780	0.9066970267	127.321049
781	0.9189609388	128.189764
782	0.9261445296	128.551736
783	0.933431124	128.876569
784	0.9373212902	129.161664
785	0.944065435	129.48938
786	0.9567658347	129.988934
787	0.9685645499	130.450313
788	0.9752958192	130.77533
789	0.978622962	130.986615
790	0.9914897677	131.452316
791	0.9978366226	131.791149
792	1.004819854	132.043899
793	1.0128267674	132.512514
794	1.0125513068	132.687506
795	1.0128132868	132.915087
796	1.0119150312	133.13782
797	1.0491536092	134.705297
798	1.0541168749	134.986268
799	1.0561694495	135.21854
800	1.0743791951	136.062922
801	1.075001654	136.060357
802	1.0905363998	136.08188
803	1.0845026905	135.988834
804	1.08695474	135.902518
805	1.0841288655	135.822802
806	1.0791718191	135.706799
807	1.0844930087	135.624502
808	1.0829358866	135.615879
809	1.0744046098	135.487526
810	1.0778092406	135.400619
811	1.0741183581	135.325946
812	1.0833317645	135.350961
813	1.0743567723	135.314776
814	1.0921051871	135.529918
815	1.0803532336	135.320533
816	1.0847577453	135.382907
817	1.1007861283	135.506995
818	1.1027871339	135.535157
819	1.1112157432	135.547174
820	1.1188272157	135.500193
821	1.10780096	135.23031
822	1.1004400377	135.168889
823	1.0896104099	134.914352
824	1.1010148271	134.791379
825	1.1006168649	134.704222
826	1.1008190397	134.564333
827	1.0978138839	134.488606
828	1.104254464	134.421319
829	1.0983164633	134.317553
830	1.0982966626	134.244282
831	1.0985120826	134.205737
832	1.0968504778	134.160746
833	1.1231407924	134.642231
834	1.0982240492	134.277803
835	1.1107937446	134.403985
836	1.093307478	134.10627
837	1.0855585778	133.933638
838	1.080036659	133.790677
839	1.0835873236	133.855796
840	1.0832198524	133.839295
841	1.1102245693	134.027368
842	1.1042177202	133.85938
843	1.1096281639	133.793434
844	1.1075527631	133.669515
845	1.108994376	133.497792
846	1.090749164	133.372258
847	1.1111814872	133.395908
848	1.1137185886	133.391634
849	1.1206813807	133.483424
850	1.1149523118	133.371203
851	1.1077620983	133.201996
852	1.0991444586	132.707579
853	1.0955235674	132.500162
854	1.0933644594	132.429396
855	1.1009409026	132.291539
856	1.1137692163	132.04308
857	1.0068531322	130.335421
858	1.0112766041	130.156237
859	1.0145656248	130.048734
860	1.0233933058	129.830434
861	1.028754063	129.637433
862	1.0292237982	129.51147
863	1.0369246592	129.29515
864	1.0441880576	129.108096
865	1.0495128442	128.948126
866	1.0550967534	128.842386
867	1.0697359666	128.523749
868	1.0761141193	128.37906
869	1.0837734965	128.171163
870	1.0921000772	127.950021
871	1.0953921235	127.822896
872	1.1121957899	127.484464
873	1.1197241602	127.309492
874	1.1231414648	127.260218
875	1.1316545546	127.071806
876	1.1445130903	126.859493
877	1.1533035569	126.657554
878	1.1589971931	126.524816
879	1.1413256948	126.377155
880	1.1071947383	126.302398
881	1.1112481504	126.221737
882	1.1076068198	126.191113
883	1.1036056155	126.114885
884	1.0996556104	125.972674
885	1.0956567257	125.739206
886	1.0913977435	125.522709
887	1.0875246886	125.405076
888	1.0841292689	125.266029
889	1.0803763288	125.047414
890	1.0766034199	124.881094
891	1.0731336387	124.673704
892	1.061359565	124.484574
893	1.055209943	124.33935
894	1.0490336289	124.284076
895	1.0492804139	124.193727
896	1.0481936322	124.133527
897	1.0355430197	124.086213
898	1.0315620194	124.062966
899	1.0286067518	123.97024
900	1.0263342861	123.94737
901	1.0216797286	123.89476
902	1.0209579977	123.884254
903	0.9872229191	123.642589
904	0.9898888422	123.628551
905	0.9940679495	123.584513
906	0.999566437	123.577377
907	1.0041352703	123.497149
908	1.0043247041	123.435184
909	1.0121847096	123.452168
910	1.0186036401	123.3885
911	1.0166444209	123.290256
912	1.0113682786	123.206436
913	1.0179534806	123.130749
914	1.0138419441	123.075194
915	1.0169094601	123.161136
916	1.0155387463	123.090976
917	1.0155426795	123.1037
918	1.016549889	123.077912
919	1.0091996906	123.01339
920	1.0040644049	122.961307
921	1.0097290966	123.005114
922	1.011951775	122.944028
923	1.0150886772	122.99616
924	1.0141439624	122.919034
925	1.0132292679	122.907026
926	1.0149488626	122.843014
927	1.0246740596	122.7459
928	1.0167523663	122.64861
929	0.9911018571	122.096137
930	0.9891781042	122.025859
931	0.9872208348	121.902254
932	0.9841172474	121.918091
933	0.9812781949	121.882218
934	1.0031923372	121.91425
935	0.9943403173	121.890415
936	1.0066126001	121.933691
937	1.0104032926	121.924912
938	1.0111472445	121.958114
939	1.0107582246	121.880998
940	1.0082603882	121.886992
941	1.0037044303	121.944546
942	1.0049854195	121.957231
943	1.0015238409	122.00099
944	1.0051162582	121.972941
945	1.0100768345	121.913923
946	1.0247693312	121.778848
947	1.0246798082	121.746724
948	1.0063577806	121.529797
949	1.0068513505	121.502785
950	1.004055261	121.216756
951	1.0086734782	121.218098
952	1.0101822249	121.228173
953	1.0143669463	121.299766
954	1.0155438225	121.270554
955	1.0155621776	121.312972
956	1.0116146938	121.290607
957	1.1402252645	121.413422
958	1.1354601395	121.372704
959	1.1308633366	121.241349
960	1.1262150655	121.168353
961	1.12178208	121.203285
962	1.1121644921	121.260102
963	1.1120293504	121.280936
964	1.1064083276	121.27891
965	1.1044825241	121.278977
966	1.1020714541	121.271593
967	1.0905277937	121.172114
968	1.0742805282	120.946616
969	1.0676746179	120.806326
970	1.0626416299	120.746024
971	1.0587386555	120.680915
972	1.0557684953	120.619082
973	1.0520461133	120.521326
974	1.0485784164	120.308374
975	1.0135200916	119.626828
976	1.0108980727	119.613194
977	1.0036986818	119.585734
978	1.0017892835	119.49649
979	1.0129061043	119.400764
980	1.0399779551	119.109564
981	1.029845383	119.148608
982	1.0292460865	119.084442
983	1.0307160724	119.086133
984	1.0226038023	118.886077
985	1.0190208987	118.865021
986	1.0206831758	118.949744
987	1.0226932917	119.007174
988	1.024285006	119.074659
989	1.0176563704	119.077369
990	1.0075914701	118.995128
991	1.0095217784	119.084235
992	1.0150014402	119.111358
993	1.0208200993	119.029577
994	1.0000805808	118.735085
995	0.9979045969	118.669683
996	0.9943470072	118.634975
997	1.0025638609	118.446536
998	1.0014026503	118.403815
999	0.9989691912	118.452943
1000	0.9988596658	118.38615
1001	0.9960734262	118.429366
1002	0.991153695	118.469537
1003	1.0292569113	118.456255
1004	1.0260985948	118.479302
1005	1.0193748222	118.51114
1006	1.0134687915	118.549543
1007	1.0094914555	118.593181
1008	1.0049226895	118.627606
1009	0.9976139077	118.656218
1010	0.9921476592	118.713226
1011	0.9892738128	118.824692
1012	0.9923779381	118.926013
1013	0.9881696845	118.99495
1014	0.9829919402	119.092719
1015	0.9846829601	119.106973
1016	0.9837038212	119.194331
1017	0.9822508121	119.3065
1018	0.9778938017	119.485601
1019	0.9801578967	119.676754
1020	0.9800136782	119.889045
1021	0.9796692349	119.997329
1022	0.9798604167	120.024444
1023	0.9808610708	120.097837
1024	0.9871438847	120.144641
1025	0.9854932391	120.201647
1026	0.9729544716	120.319577
1027	0.9710014716	120.401584
1028	0.9696731156	120.514888
1029	0.9980616236	120.992666
1030	0.9988833325	121.117666
1031	0.995885438	121.252786
1032	0.9985233243	121.249296
1033	1.0019478901	121.274223
1034	1.0020163351	121.332637
1035	1.0103216024	121.385337
1036	1.0141389534	121.422244
1037	1.0159432639	121.441787
1038	1.0186167845	121.422841
1039	1.0204482914	121.446211
1040	1.0223494198	121.459379
1041	1.0281272675	121.464473
1042	1.036596722	121.465833
1043	1.0415195123	121.400644
1044	1.0434277676	121.387285
1045	1.0458143642	121.356796
1046	1.0479594537	121.388217
1047	1.0497686723	121.360603
