Tag	Perf_Norm	Window_Power
1050	0.8917687043	111.039984
1051	0.8921998804	110.974687
1052	0.8937247635	110.926699
1053	0.9163554596	111.112353
1054	0.9180210649	111.060711
1055	0.9196271002	110.980818
1056	0.9211680187	110.943876
1057	0.9330945807	110.972743
1058	0.9391496706	110.929604
1059	0.9473936199	110.890962
1060	0.9532054547	110.808171
1061	0.9554954687	110.725481
1062	0.9592645115	110.613263
1063	0.9624963155	110.488781
1064	0.9668533931	110.379755
1065	0.9738674852	110.234953
1066	0.9863386147	110.006065
1067	0.9894693985	109.856593
1068	0.9928774247	109.682147
1069	0.9960669044	109.477654
1070	0.9984502401	109.352688
1071	1.0009616579	109.258694
1072	1.0033826451	109.192084
1073	1.0059482204	109.183684
1074	0.9948709336	108.888091
1075	1.0004824426	108.840065
1076	1.0040278965	108.746694
1077	1.0000990031	108.603662
1078	0.9951556725	108.463123
1079	0.9848108742	108.272519
1080	0.9541665075	107.790246
1081	0.9539444649	107.750309
1082	0.9545811103	107.766544
1083	0.9539929412	107.773902
1084	0.9705579243	107.770818
1085	0.9701818806	107.778926
1086	0.9701811747	107.773549
1087	0.9751416165	107.78165
1088	0.9649479617	107.905538
1089	0.978823624	107.986082
1090	0.9816278153	108.036616
1091	0.9813019287	108.012196
1092	0.9877553507	107.820552
1093	0.9658947271	107.677288
1094	0.9642206839	107.628895
1095	0.9603889111	107.574996
1096	0.970365465	107.406259
1097	0.9673148249	107.307118
1098	0.9673010754	107.184144
1099	0.966934848	107.096882
1100	0.9314702239	107.090486
1101	0.9331865241	107.100326
1102	0.935011442	107.103641
1103	0.939712963	107.066468
1104	0.9507439251	106.969939
1105	0.9640924001	106.774199
1106	0.9635848117	106.70706
1107	0.9628603914	106.59045
1108	0.9731401402	106.375706
1109	0.97604831	106.250571
1110	0.9700901725	105.965501
1111	0.9750061385	105.749215
1112	0.9789059529	105.614926
1113	0.9817028492	105.494681
1114	0.9831937451	105.419561
1115	0.9859333239	105.306679
1116	0.9784234767	105.187474
1117	0.9796362562	105.014496
1118	0.9785135712	104.959143
1119	0.9857303423	104.752969
1120	0.9908832434	104.550238
1121	0.9951698927	104.437993
1122	0.9990514192	104.307282
1123	0.9935871542	104.287534
1124	0.9969612941	104.147638
1125	1.0084378205	103.84536
1126	1.0030942082	103.726201
1127	1.0066738509	103.558065
1128	1.0031274894	103.39497
1129	0.8429903319	103.641399
1130	0.8470216574	103.573124
1131	0.8490777282	103.491941
1132	0.8509063776	103.440943
1133	0.8528692274	103.394834
1134	0.8548182942	103.365723
1135	0.8568089456	103.341441
1136	0.9909752878	105.825422
1137	0.9910154941	106.055699
1138	0.9910980583	106.312865
1139	0.9911736974	106.55319
1140	0.9911830094	106.782582
1141	0.9906806989	107.005541
1142	0.989133931	107.214808
1143	0.9892462466	107.421198
1144	0.9877154133	107.617205
1145	0.9868073414	107.816896
1146	1.0302711468	108.905823
1147	1.0276298652	109.021191
1148	1.0248113865	109.118321
1149	1.0221820054	109.213925
1150	1.020595132	109.330234
1151	1.0204676886	109.430435
1152	1.0204187081	109.523102
1153	1.0180087475	109.637145
1154	0.9813308396	109.697018
1155	0.9813895692	109.770677
1156	0.9814754615	109.801417
1157	0.9815775574	109.831901
1158	0.9816841916	109.838214
1159	0.9746616952	109.870718
1160	0.9660708484	109.848298
1161	0.955857225	109.879894
1162	0.9397653052	109.810647
1163	0.9350572288	109.859222
1164	0.9334357632	109.90202
1165	0.9318891297	110.037133
1166	0.9286201449	110.233892
1167	0.9272815692	110.353119
1168	0.9181409108	110.487856
1169	0.8967204392	110.708991
1170	0.8955624559	110.871117
1171	0.8912021847	110.999289
1172	0.8899975069	111.122457
1173	0.8811376206	111.311499
1174	0.8951536689	111.912271
1175	0.8934773061	112.106392
1176	0.890828864	112.283065
1177	0.8943801337	112.528921
1178	0.8979156369	112.753352
1179	0.9062165675	113.051531
1180	0.944544852	113.633605
1181	0.9395395983	113.744432
1182	0.9187714378	114.053034
1183	0.9177453018	114.178502
1184	0.9181515675	114.281482
1185	0.9183320254	114.34117
1186	0.9181742256	114.408383
1187	0.9119780099	114.529241
1188	0.9165415317	114.58484
1189	0.9154057359	114.622088
1190	0.9113106719	114.680612
1191	0.9111018746	114.765359
1192	0.9066253209	114.97938
1193	0.9260051857	115.296576
1194	0.9258737082	115.427877
1195	0.9308769113	115.524881
1196	0.93137112	115.607412
1197	0.9327213608	115.665984
1198	0.9336359209	115.709856
1199	0.928455588	115.72187
1200	0.9378323747	115.933707
1201	0.9365848012	116.005831
1202	0.9300410831	116.085286
1203	0.9219916438	116.27523
1204	0.9191983781	116.329094
1205	0.9133674823	116.444925
1206	0.9144599117	116.54997
1207	0.9179214903	116.701753
1208	0.9139683924	116.805549
1209	0.9027555941	116.984613
1210	0.9141258561	117.233164
1211	0.9173312032	117.286074
1212	0.9171231455	117.361622
1213	0.9169260806	117.384897
1214	0.9147204798	117.450619
1215	0.9122129616	117.510656
1216	0.911941367	117.699458
1217	0.9180213002	117.803334
1218	0.9194047214	117.859415
1219	0.9191748124	117.931297
1220	0.9211054232	117.995106
1221	0.9211497309	118.019581
1222	0.9196160401	118.061331
1223	0.9093475531	118.200068
1224	0.9082893462	118.294111
1225	0.8986866844	118.498556
1226	0.9025506963	118.765912
1227	0.9027114209	118.901372
1228	0.9082370712	119.186406
1229	1.1061575422	122.248917
1230	1.1041667899	122.290021
1231	1.0905776819	122.362648
1232	1.0862288406	122.465226
1233	1.0736061641	122.627334
1234	1.0711354233	122.713723
1235	1.0682307498	122.776841
1236	1.0664163205	122.839917
1237	1.0544973897	122.892227
1238	1.0511271158	122.879561
1239	1.03734928	122.726962
1240	1.0356337866	122.716565
1241	1.0341976533	122.705553
1242	1.0067792077	122.569644
1243	0.9951965176	122.598816
1244	0.9886885683	122.620805
1245	0.9880757576	122.720803
1246	0.9810345027	122.835631
1247	0.9818369152	122.973983
1248	0.9799870869	123.109873
1249	0.978728655	123.200573
1250	0.9780674353	123.215521
1251	0.9779590194	123.2244
1252	0.9726443516	123.285097
1253	0.9732473124	123.38228
1254	1.0060513921	124.064601
1255	1.0041790737	124.162849
1256	1.0018545684	124.311341
1257	0.9612386232	125.057426
1258	0.9513932442	125.413432
1259	0.9539322282	125.727634
1260	0.9550901106	126.224002
1261	0.9561946759	126.753786
1262	0.9686932371	127.405832
1263	0.9698992596	127.712294
1264	0.9659300254	128.015612
1265	0.9589924799	128.247378
1266	0.9582856751	128.415077
1267	0.9550408948	128.642369
1268	0.9619134243	128.987193
1269	0.9798724181	129.573386
1270	0.9727511203	129.779209
1271	0.9660877916	130.105758
1272	0.9629434263	130.241056
1273	0.967376311	130.537265
1274	0.9713861214	130.738547
1275	0.9705252146	130.836543
1276	0.9697024972	130.902043
1277	0.9706407911	130.906839
1278	0.9632058433	130.869098
1279	0.9575103918	130.942094
1280	0.9555739652	130.96452
1281	0.96115421	131.042022
1282	0.9828570337	131.154067
1283	0.9848486601	131.142415
1284	0.987095274	131.09548
1285	0.9894418323	131.105191
1286	0.9917962907	131.10239
1287	1.0015878819	131.173424
1288	1.0091247575	131.201474
1289	1.0129913243	131.229283
1290	1.0202012375	131.316578
1291	1.0226397056	131.313783
1292	1.0329369018	131.339744
1293	1.0339776614	131.287084
1294	1.0361460478	131.211056
1295	1.0379842445	131.201475
1296	1.0378512879	131.242594
1297	1.0427636232	131.398079
1298	1.0448112224	131.487085
1299	1.0530453218	131.733711
1300	1.0882484365	132.383861
1301	1.0900154653	132.333519
1302	1.092160454	132.277438
1303	1.1008150392	132.191894
1304	1.1015871961	132.087205
1305	1.0959109065	131.803233
1306	1.0901321175	131.641839
1307	1.0888976212	131.522877
1308	1.0931167668	131.44243
1309	1.1086527564	131.454242
1310	1.0947452585	131.101145
1311	1.0918480143	131.006956
1312	1.0876288351	130.864681
1313	1.0851083407	130.778384
1314	1.0848751035	130.653543
1315	1.0891744937	130.617843
1316	1.1040900415	130.71402
1317	1.0903668675	130.367274
1318	1.0936344404	130.393314
1319	1.0901355465	130.300205
1320	1.0902308517	130.282652
1321	1.0824032869	130.195514
1322	1.0848116003	130.249541
1323	1.1098507107	130.417081
1324	1.1111669981	130.327594
1325	1.1027167727	129.728068
1326	1.10323606	129.503131
1327	1.0997079862	129.375149
1328	1.0818190174	128.954626
1329	1.0819278367	128.918924
1330	1.0739128216	128.849395
1331	1.0847464163	128.919452
1332	1.0838084586	128.821759
1333	1.0924195765	128.719758
1334	1.087730494	128.556068
1335	1.0881078151	128.445213
1336	1.0798163982	128.192586
1337	1.0763912608	127.858242
1338	1.0768642233	127.79191
1339	1.0886016204	127.919502
1340	1.0563246944	127.327804
1341	1.0524613212	127.277502
1342	1.0800282547	127.571238
1343	1.087187204	127.531427
1344	1.0940338481	127.484046
1345	1.0927977381	127.265994
1346	1.1013861644	127.058703
1347	1.1004104208	126.834626
1348	1.0866343667	126.429233
1349	1.0830219134	126.281281
1350	1.0702708859	126.083231
1351	1.0668621538	126.009559
1352	1.0639035916	125.804395
1353	1.0606966981	125.670655
1354	1.0616082662	125.471495
1355	1.0510738323	125.212965
1356	1.0507554088	125.093049
1357	1.0962542741	124.271684
1358	1.1019825362	123.811149
1359	1.100412068	123.461579
1360	1.1069699391	123.051473
1361	1.1159689341	122.570824
1362	1.1006872261	122.032382
1363	1.0966165683	121.704417
1364	1.1009517274	121.361083
1365	1.1078935422	120.918412
1366	1.1104289292	120.569607
1367	1.1064488702	120.118467
1368	1.0954131344	119.67517
1369	1.0984610179	119.281873
1370	1.1045852251	118.852441
1371	1.113813961	118.31725
1372	1.1173740385	118.023394
1373	1.1183862905	117.614079
1374	1.1104056323	117.245739
1375	1.1068129797	116.932425
1376	1.1068621283	116.730775
1377	1.1084401603	116.665028
1378	1.1053587267	116.497558
1379	1.1096501832	116.317759
1380	1.1162174671	116.220723
1381	1.1157992337	116.152685
1382	1.1166713686	116.133443
1383	1.1164046822	116.049529
1384	1.1139983858	116.002124
1385	1.1016942002	115.894515
1386	1.0985371275	115.77999
1387	1.0879855152	115.606547
1388	1.0548688278	115.339856
1389	1.048556834	115.31214
1390	1.0423679134	115.279183
1391	1.0362772563	115.257618
1392	1.0298768153	115.187459
1393	1.0246636382	115.163767
1394	1.020941626	115.11989
1395	1.0189022967	115.07739
1396	1.0055368113	114.879998
1397	1.00529638	114.865879
1398	1.0029468297	114.882659
1399	1.0003988699	114.836382
1400	1.0000128754	114.790756
1401	0.9850934952	114.724237
1402	0.983512841	114.657639
1403	0.9813004832	114.65101
1404	0.9779398239	114.718626
1405	0.984313808	114.781098
1406	0.9882179254	114.775158
1407	0.9883470497	114.769495
1408	0.9888948108	114.763111
1409	0.9740547003	114.820538
1410	0.9847208469	114.908202
1411	0.9841105575	114.958792
1412	0.9858154951	114.962517
1413	0.9854257019	114.973395
1414	0.9883931727	114.991495
1415	0.982739373	115.035885
1416	0.982182905	115.056206
1417	0.9925753728	115.112026
1418	0.9884864944	115.051194
1419	0.9881064167	115.003811
1420	0.9883909539	114.98278
1421	0.9944090984	114.898189
1422	0.9945051768	114.816529
1423	0.9950347509	114.771669
1424	0.9911287173	114.75881
1425	1.0001961909	114.995594
1426	1.0014450082	115.090288
1427	1.0039108409	115.127747
1428	1.0124446053	115.221217
1429	1.0046282015	115.17856
1430	1.0014491095	115.082817
1431	1.0014195599	115.060125
1432	1.0040170045	115.0483
1433	1.00538476	115.042603
1434	1.0089090686	115.051555
1435	1.0037595292	114.955119
1436	1.0101691813	114.981539
1437	1.0005812104	114.933001
1438	0.9952164527	115.015086
1439	0.9905322447	115.145712
1440	1.0154384657	115.413435
1441	1.0183609901	115.429855
1442	1.0145108286	115.407456
1443	1.015241031	115.410094
1444	1.0152262058	115.457679
1445	1.0163067683	115.542659
1446	1.0055386938	115.619929
1447	1.0058908356	115.68733
1448	1.0175018315	115.810878
1449	1.0208681385	115.774537
1450	1.0267484182	115.771265
1451	1.02816623	115.834727
1452	1.0332324656	115.925667
1453	1.0342557777	115.952188
1454	1.0348010176	115.962537
1455	1.0386585077	116.068726
1456	1.0355308839	116.094544
1457	1.036146989	116.126767
1458	1.0366832866	116.136734
1459	1.0374394753	116.110693
1460	1.0324518035	116.020104
1461	1.0331151074	116.038988
1462	1.0490652965	116.125426
1463	1.0431306911	115.911902
1464	1.0410917651	115.830032
1465	1.0349185438	115.754488
1466	1.0280854811	115.837546
1467	1.034260148	115.925111
1468	1.0420293194	116.05521
1469	1.0438677515	116.092953
1470	1.0454117964	116.110363
1471	1.0423580635	116.160573
1472	1.0388360745	116.252828
1473	1.0389176975	116.33991
1474	1.0493484218	116.381199
1475	1.0532298811	116.321939
1476	1.0433512209	116.134068
1477	1.0284717445	115.99445
1478	1.0358455423	115.980083
1479	1.0382552003	115.876143
1480	1.0307134503	115.858982
1481	1.0214657205	115.816086
1482	1.01782439	115.796465
1483	1.0176123989	115.8196
1484	1.0170103794	115.843813
1485	1.0227541727	115.900366
1486	1.0144028832	115.968202
1487	1.0215912477	116.148182
1488	1.049181478	116.426607
1489	1.044533644	116.453461
1490	1.048536193	116.475786
1491	1.0496247228	116.476765
1492	1.0539514439	116.493102
1493	1.0511966701	116.414685
1494	1.0469151643	116.335274
1495	1.0438402189	116.260796
1496	1.0579027601	116.306506
1497	1.0581269878	116.234718
1498	1.0430125933	116.192872
1499	1.0418767975	116.221734
1500	1.0420595751	116.25906
1501	1.0556382617	116.322133
1502	1.0608780973	116.343217
1503	1.0562920183	116.381929
1504	1.0541596362	116.394008
1505	1.0386518851	116.506298
1506	1.0310957468	116.554977
1507	1.0306566706	116.60578
1508	1.0301935243	116.658178
1509	1.0455807908	116.685686
1510	1.0328033401	116.893098
1511	1.0301366774	116.964934
1512	1.0282620394	117.054663
1513	1.0267536625	117.153605
1514	1.0235315067	117.275034
1515	1.0253885628	117.340847
1516	1.022124587	117.435831
1517	1.0174867373	117.55324
1518	1.0177719133	117.676589
1519	1.0208850816	117.753817
1520	1.0130802422	117.857954
1521	1.0125501302	117.979024
1522	1.0043044328	118.13413
1523	1.001058644	118.227712
1524	1.0038710043	118.278644
1525	1.0099534252	118.367451
1526	1.0060890771	118.365115
1527	1.0037172385	118.368207
1528	1.0053186683	118.463365
1529	1.0103385119	118.497231
1530	1.0202370736	118.543518
1531	1.0192504716	118.553568
1532	1.0211309589	118.550118
1533	1.0235034698	118.551668
1534	1.0262524278	118.571549
1535	1.0342316405	118.688356
1536	1.0368956811	118.739895
1537	1.0623844235	119.008364
1538	1.0716818397	118.968524
1539	1.0803119852	118.894934
1540	1.0862391275	118.831307
1541	1.08938514	118.814099
1542	1.0984469322	118.816079
1543	1.1043822099	118.784664
1544	1.107585103	118.749092
1545	1.109788485	118.722973
1546	1.1264503534	118.772581
1547	1.1294839158	118.762356
1548	1.1357538543	118.717291
1549	1.1408256368	118.748113
1550	1.1510004658	118.793111
1551	1.153811347	118.712327
1552	1.15863621	118.634182
1553	1.1624704033	118.520583
1554	1.161890941	118.397927
1555	1.16912916	118.277474
1556	1.1733174785	118.135163
1557	1.1729745479	118.013176
1558	1.177305841	117.934171
1559	1.1826332498	117.953033
1560	1.1621966236	117.752726
1561	1.1628064087	117.741184
1562	1.1546008504	117.666688
1563	1.1682510412	117.888582
1564	1.1667726174	117.916934
1565	1.1736083694	118.000051
1566	1.1801775359	117.916065
1567	1.1779636653	117.907626
1568	1.1794738239	117.854515
1569	1.1787706498	117.816465
1570	1.1750879699	117.792501
1571	1.1799722348	117.779964
1572	1.1839805659	117.699151
1573	1.1861806871	117.665339
1574	1.1882039809	117.73406
1575	1.1903279252	117.872579
1576	1.2105267758	118.106954
1577	1.2328084231	118.236607
1578	1.228839794	118.116054
1579	1.2270355508	118.175773
1580	1.2308543473	118.168838
1581	1.2382955815	118.228469
1582	1.2380816071	118.180519
1583	1.238043922	118.14842
1584	1.2394164512	118.16432
1585	1.2358806455	118.129617
1586	1.2490958277	118.15881
1587	1.2412677923	118.078522
1588	1.2421847392	118.067847
1589	1.2538491866	118.042946
1590	1.2479767734	117.972582
1591	1.2486462965	117.983925
1592	1.2446975353	118.019671
1593	1.2533512801	118.161606
1594	1.2637528918	118.298093
1595	1.2654129838	118.397956
1596	1.2627510611	118.433297
1597	1.250643705	118.393827
1598	1.2720283405	118.408813
1599	1.2700301252	118.330057
1600	1.266067211	118.248288
1601	1.2643372622	117.966186
1602	1.2548241571	117.417744
1603	1.2563456111	116.839837
1604	1.2573461307	116.281594
1605	1.2830178524	115.795112
1606	1.2801271637	115.055129
1607	1.27907447	114.670675
1608	1.2772152624	114.293381
1609	1.2760081642	113.864367
1610	1.2968341801	113.16328
1611	1.3007917155	112.585668
1612	1.3038548276	112.092569
1613	1.2960704275	111.398085
1614	1.2800740146	110.427382
1615	1.2773739363	109.814984
1616	1.2751018068	109.198826
1617	1.2787702666	108.685032
1618	1.2802661378	108.149798
1619	1.2706195718	107.593635
1620	1.2754694125	106.957454
1621	1.27332476	106.504467
1622	1.2814807663	105.882182
1623	1.2714761755	105.166223
1624	1.2715246854	104.8199
1625	1.2689792804	104.257776
1626	1.2698964962	103.732944
1627	1.2675491983	103.27455
1628	1.2715188023	102.766801
1629	1.2718652964	102.449906
1630	1.2625619635	102.07829
1631	1.2567300591	101.671784
1632	1.2496177707	101.403632
1633	1.2407200984	101.105861
1634	1.225223979	100.703642
1635	1.220851034	100.52217
1636	1.2076847986	100.157092
1637	1.1962331153	99.835241
1638	1.185962376	99.540234
1639	1.1789293909	99.299139
1640	1.1748128455	99.102117
1641	1.1603026557	98.800407
1642	1.1563639796	98.630935
1643	1.1525257186	98.44554
1644	1.1368800355	98.051397
1645	1.1304730728	97.80616
1646	1.1175474032	97.473369
1647	1.1098111431	97.223936
1648	1.0991022688	96.971099
1649	1.0957885393	96.81503
1650	1.085627796	96.535141
1651	1.0821793954	96.384671
1652	1.0714737147	96.127312
1653	1.0645168057	95.917779
1654	1.0563862141	95.66255
1655	1.0556943691	95.481064
1656	1.0500658497	95.258186
1657	1.0444202527	95.044296
1658	1.043229795	94.901962
1659	1.0396227205	94.731451
1660	1.0590660885	94.282632
1661	1.0564566425	94.082684
1662	1.0605013813	93.781277
1663	1.0438350754	93.349882
1664	1.0448417806	93.071589
1665	1.0430050967	92.767749
1666	1.0404201913	92.477186
1667	1.0387068158	92.188588
1668	1.0385536888	91.921512
1669	1.0315453452	91.646458
1670	1.031364383	91.382378
1671	1.030133988	91.08453
1672	1.0278989721	90.872839
1673	1.0267286849	90.546003
1674	1.0171286453	90.2204
1675	1.0055730508	89.814252
1676	1.0036704096	89.643146
1677	1.0020931843	89.511546
1678	0.9999666516	89.177578
1679	0.9987143044	88.89707
1680	1.0021632765	88.63114
1681	1.0053795157	88.345076
1682	0.9897810986	87.997106
1683	0.9869379448	87.791682
1684	0.9854470153	87.619657
1685	0.9826544892	87.33028
1686	0.9774687439	87.145966
1687	0.9805005247	86.839409
1688	0.9751861931	86.647178
1689	0.9731496876	86.479111
1690	0.970968493	86.234334
1691	0.9674342673	85.985456
1692	0.9653214168	85.718896
1693	0.9618966156	85.53754
1694	0.9605668813	85.375443
1695	0.9605936071	85.169907
1696	0.9611489657	84.955325
1697	0.9646083592	84.560158
1698	0.9628457679	84.363172
1699	0.9638844096	84.058345
1700	0.963942265	83.752413
1701	0.9565495071	83.75742
1702	0.9532886913	83.841274
1703	0.9563801765	83.913262
1704	0.9576308428	83.954544
1705	0.9560729811	83.985323
1706	0.9592525438	84.034395
1707	0.9553660082	84.062747
1708	0.955866268	84.076892
1709	0.9565373376	84.085444
1710	0.9560707624	84.123237
1711	0.9533588507	84.163533
1712	0.9534471635	84.196835
1713	0.9594895125	84.176367
1714	0.9707055717	84.203913
1715	0.9635736844	84.195212
1716	0.9647345924	84.223682
1717	0.963059944	84.268219
1718	0.9642212554	84.307167
1719	0.9692717917	84.350969
1720	0.966845325	84.385245
1721	0.9658843058	84.42492
1722	0.9632030531	84.463172
1723	0.9704862857	84.535175
1724	0.9644043691	84.578019
1725	0.9685802828	84.63267
1726	0.9662179916	84.679667
1727	0.9696720063	84.73921
1728	0.9661721375	84.807824
1729	0.967757162	84.848628
1730	0.9675389181	84.880249
1731	0.9666613372	84.948187
1732	0.9684178438	84.975244
1733	0.9656398068	85.006845
1734	0.9696127053	85.082256
1735	0.9683709476	85.124379
1736	0.9736887418	85.225914
1737	0.9772535929	85.305707
1738	0.9788744871	85.413366
1739	0.9797078276	85.517449
1740	0.9731086408	85.663905
1741	0.9792422609	85.753874
1742	0.9773030104	85.846064
1743	0.9733724025	86.010423
1744	0.9767484922	86.275102
1745	0.974889251	86.466847
1746	0.9752777331	86.73467
1747	0.974453671	86.924046
1748	0.9746238756	87.123856
1749	0.9706854349	87.244631
1750	0.9709251266	87.450922
1751	0.967267727	87.556158
1752	0.9700220974	87.730228
1753	0.9703986789	87.909645
1754	0.9732674828	88.071564
1755	0.9707786558	88.196045
1756	0.9715357186	88.370964
1757	0.9713629926	88.515885
1758	0.9683473482	88.590582
1759	0.9668591417	88.689101
1760	0.9648388734	88.764905
1761	0.9623099746	88.836616
1762	0.9609752985	88.918872
1763	0.9737987714	89.115833
1764	0.9740759128	89.199048
1765	0.9761990166	89.291015
1766	0.9790967314	89.348502
1767	0.9836686911	89.397051
1768	0.9869512909	89.460878
1769	0.9957991086	89.518246
1770	1.0003056826	89.528481
1771	1.0038826359	89.575992
1772	1.0043867617	89.573138
1773	1.0054555245	89.633359
1774	1.0148377573	89.774691
1775	1.0288225752	89.9513
1776	1.0310637095	89.983722
1777	1.0330455867	90.002139
1778	1.0436296734	90.08851
1779	1.0481581659	90.11687
1780	1.0501646511	90.125002
1781	1.052296529	90.10828
1782	1.0751051618	90.262653
1783	1.0799745678	90.303378
1784	1.0824174062	90.317852
1785	1.0924194757	90.360029
1786	1.096695401	90.381562
1787	1.0922194525	90.363462
1788	1.0981661601	90.380395
1789	1.0937220136	90.338019
1790	1.094858986	90.295452
1791	1.0962041506	90.230646
1792	1.0990788711	90.213634
1793	1.1012178423	90.154265
1794	1.1019972606	90.079223
1795	1.1021427229	89.9706
1796	1.0920704604	89.894464
1797	1.0876849761	89.837869
1798	1.0813447102	89.794242
1799	1.0802554744	89.77905
1800	1.080440437	89.833892
1801	1.0877159713	89.751734
1802	1.0951344802	89.599055
1803	1.0894468615	89.368976
1804	1.0897651505	89.231468
1805	1.0877453193	89.088443
1806	1.0800333982	88.79132
1807	1.0822274346	88.640667
1808	1.0794840234	88.474084
1809	1.0770351675	88.311096
1810	1.0758181858	88.123521
1811	1.0722513177	87.856258
1812	1.0590449096	87.466382
1813	1.0571969638	87.355432
1814	1.0558766087	87.23033
1815	1.0673878955	87.160497
1816	1.0583066725	86.871523
1817	1.0534951892	86.600908
1818	1.0463154644	86.395572
1819	1.0338587905	86.125595
1820	1.0342782005	85.976112
1821	1.0358985904	85.882322
1822	1.0385378886	85.758974
1823	1.0184649686	85.333815
1824	1.0229409171	85.195341
1825	1.0113448473	84.920521
1826	1.0175037477	84.784511
1827	1.0142442766	84.676481
1828	1.0192769621	84.541312
1829	1.0170568386	84.406029
1830	1.0204936412	84.270928
1831	1.0232265973	84.091299
1832	1.0207835236	83.924483
1833	1.0018358435	83.435242
1834	0.9987017652	83.353724
1835	0.9971401384	83.290525
1836	0.9923672478	83.223024
1837	0.9931908729	83.17271
1838	0.9922504611	83.062607
1839	0.9886059033	82.9464
1840	0.9884264875	82.7543
1841	0.9864175818	82.648319
1842	0.9866026453	82.551913
1843	0.9892026785	82.377895
1844	0.9880763291	82.155883
1845	0.9866467177	82.023774
1846	0.9887179499	81.804219
1847	0.9886017683	81.607232
1848	0.9895164628	81.386978
1849	0.9932416351	81.227933
1850	0.9931339923	81.007175
1851	0.99185223	80.872842
1852	0.9918792583	80.739985
1853	0.9954001379	80.567221
1854	0.9959412764	80.414891
1855	0.9886473198	80.268521
1856	0.9916091093	80.114112
1857	0.9927107499	79.958541
1858	0.9939997063	79.846718
1859	0.9908288842	79.721295
1860	0.9926494318	79.636792
1861	0.9957552716	79.547432
1862	0.9953979528	79.433192
1863	0.9859663361	79.34544
1864	0.9873969225	79.26889
1865	0.9825632853	79.209063
1866	0.9805906528	79.183504
1867	0.9731423254	79.161619
1868	0.9675167643	79.176393
1869	0.9631777729	79.163552
1870	0.9571701842	79.172038
1871	0.9546721125	79.169314
1872	0.9509249209	79.197129
1873	0.9513810075	79.214206
1874	0.9422409205	79.237321
1875	0.9365538733	79.240338
1876	0.9338962536	79.235687
1877	0.9269913507	79.220566
1878	0.9237985764	79.214373
1879	0.9195320303	79.232262
1880	0.9163954979	79.200583
1881	0.9069006806	79.193899
1882	0.9009138003	79.182016
1883	0.8966922678	79.175426
1884	0.8868504187	79.149829
1885	0.8814172833	79.167041
1886	0.8809203516	79.150833
1887	0.8840331502	79.128506
1888	0.8777557487	79.110004
1889	0.8760703764	79.066114
1890	0.8782482429	79.063418
1891	0.8797092866	79.067583
1892	0.876017261	79.067488
1893	0.8726831594	79.066107
1894	0.871322161	79.073805
1895	0.8674660492	79.093859
1896	0.8710289841	79.041123
1897	0.8733885187	79.003896
1898	0.8729627886	78.917852
1899	0.8707257892	78.920406
1900	0.8691115176	78.898277
1901	0.8678630365	79.062305
1902	0.8678800805	79.234901
1903	0.868571186	79.429914
1904	0.8708258344	79.568702
1905	0.8745877504	79.699133
1906	0.8836791595	79.879979
1907	0.879448584	80.070088
1908	0.8756456548	80.244826
1909	0.8746323607	80.4262
1910	0.8762597094	80.600989
1911	0.8791737622	80.831553
1912	0.888898354	81.102425
1913	0.889630708	81.210246
1914	0.8883585939	81.368457
1915	0.8858090876	81.552427
1916	0.8942070716	81.810083
1917	0.8974912178	82.045401
1918	0.9028170802	82.220122
1919	0.9117024821	82.450878
1920	0.9140674964	82.622694
1921	0.9087689985	82.752102
1922	0.9069062611	82.907534
1923	0.9202791087	83.291268
1924	0.9204233944	83.429818
1925	0.9279860208	83.697325
1926	0.9275174286	83.835025
1927	0.9304334984	83.921622
1928	0.9227162322	84.089718
1929	0.9246675849	84.262731
1930	0.9265288431	84.437185
1931	0.9285993694	84.605475
1932	0.9259964115	84.780381
1933	0.9406557616	85.36247
1934	0.9415133738	85.491188
1935	0.9432386162	85.567718
1936	0.9469832193	85.648113
1937	0.9409690416	85.72059
1938	0.9421924107	85.819523
1939	0.9464464847	85.904095
1940	0.9458457426	86.024091
1941	0.9478906524	86.092554
1942	0.9437359177	86.173481
1943	0.9458193866	86.236757
1944	0.9507724998	86.32982
1945	0.946783465	86.395415
1946	0.9517130461	86.4594
1947	0.9556384432	86.556034
1948	0.9596817365	86.640779
1949	0.9481481277	86.655877
1950	0.9499130386	86.739467
1951	0.9534242364	86.810785
1952	0.9512847274	86.858235
1953	0.9482013104	86.938102
1954	0.9521399528	87.033017
1955	0.962525966	87.144706
1956	0.9643441605	87.164199
1957	0.9636580639	87.257595
1958	0.9666212989	87.312145
1959	0.9582271809	87.511532
1960	0.9555810584	87.578465
1961	0.9530532017	87.639908
1962	0.954432757	87.742384
1963	0.9651659702	87.936314
1964	0.9657795877	87.98653
1965	0.9705568486	88.129775
1966	0.9626600993	88.352904
1967	0.9656188968	88.544617
1968	0.9688351359	88.690017
1969	0.9689415685	88.880097
1970	0.9709172602	89.095374
1971	0.9707291039	89.289355
1972	0.9722881421	89.524935
1973	0.9710864227	89.669056
1974	0.976573413	89.904653
1975	0.9708409488	90.229898
1976	0.9663969367	90.476186
1977	0.9696727122	90.680139
1978	0.9689716896	90.839305
1979	0.9675950255	91.022346
1980	0.9666423434	91.212841
1981	0.9721398224	91.52004
1982	0.9736416103	91.752409
1983	0.9743078053	91.952351
1984	0.9815044396	92.256625
1985	0.9824699636	92.412842
1986	0.9810309056	92.586061
1987	0.9755960222	92.707613
