cores freq perf power
240 2000000 0.879696637660337 0.899237284604721
240 1900000 0.663725164034607 0.580650754138309
240 1800000 0.596720244244458 0.465854458877678
240 1700000 0.540029546711728 0.404682843121556
240 1600000 0.519438419422116 0.352730552130973
240 1500000 0.488939947532618 0.311946289098778
240 1400000 0.469943615202383 0.276005289743628
240 1300000 0.453469350713089 0.25833651599634
240 1200000 0.441958080609559 0.228316191324405
240 1100000 0.418492882525902 0.204197196916603
240 1000000 0.40642088877009 0.183923336279647
240 900000 0.384372706341031 0.162893657271502
240 800000 0.345880818474708 0.147592493975404
240 700000 0.709616509117884 0.242473348887914
240 600000 0.271642784045504 0.122890212814346
240 500000 0.222816794686202 0.107347387847922
240 400000 0.194467712367704 0.0940869702231189
240 300000 0.144736463007182 0.0773876370307476
240 200000 0.104988066982568 0.0622131080788613
112 2000000 0.497038876434394 0.640917206070327
112 1900000 0.478239647591819 0.470467754685461
112 1800000 0.402596047344252 0.416780298245835
112 1700000 0.421841974011199 0.363337005202361
112 1600000 0.428908876650361 0.317427642680091
112 1500000 0.435889207725542 0.282024965757463
112 1400000 0.438159674342871 0.253398132262213
112 1300000 0.730742589771986 0.409634915350974
112 1200000 0.415766463925057 0.206780387175322
112 1100000 0.373883251632887 0.185646270425202
112 1000000 0.339803769641335 0.166775654427852
112 900000 0.313986353197926 0.14607071258574
112 800000 0.26767687031064 0.132774653815588
112 700000 0.2469390659924 0.121373009748527
112 600000 0.232394141849202 0.108972545784581
112 500000 0.191006131612535 0.0962431898600615
112 400000 0.160866117351808 0.0846120287878709
112 300000 0.125330495537355 0.0706559877711686
112 200000 0.079630266702287 0.0567192144157259
48 2000000 0.417945623620416 0.515480582266333
48 1900000 0.725644934150784 0.668710784879647
48 1800000 0.397753939477598 0.322302004357871
48 1700000 0.395035073994978 0.302716300704962
48 1600000 0.380188033912728 0.273442439787645
48 1500000 0.337247096830766 0.242918726241329
48 1400000 0.330998290621281 0.217650034550981
48 1300000 0.313701691679663 0.203134552736584
48 1200000 0.279352253846283 0.177498511824876
48 1100000 0.265174339703649 0.159353678492205
48 1000000 0.260457648395425 0.141133614947271
48 900000 0.239122610621477 0.122088671620638
48 800000 0.219101588779532 0.112433922788471
48 700000 0.195216904960823 0.104351180930303
48 600000 0.233094911841558 0.140811426402772
48 500000 0.141359436315177 0.082355967534492
48 400000 0.116600809703718 0.0735848572156198
48 300000 0.0852995641001052 0.0619809269565703
48 200000 0.0564973401075128 0.0490158202393124
16 2000000 0.268558213178337 0.392670817606334
16 1900000 0.265915041491247 0.309887956621
16 1800000 0.255718981981782 0.270062169078213
16 1700000 0.248729034773971 0.23291075486947
16 1600000 0.234409642274762 0.205394729213133
16 1500000 0.221235233530375 0.182965494390562
16 1400000 0.208385428961526 0.165064830623887
16 1300000 0.194945386500759 0.150246933734658
16 1200000 0.236321732855411 0.183373057916399
16 1100000 0.167629008957259 0.112449843175088
16 1000000 0.156546821969682 0.101932040710377
16 900000 0.146826861461111 0.0897717483592932
16 800000 0.132533526371399 0.0830896323207495
16 700000 0.116668786635392 0.0769548111951718
16 600000 0.0984185169028997 0.0711497997259167
16 500000 0.0851894639588083 0.0633135506645244
16 400000 0.0693770152853626 0.0561621624915697
16 300000 0.0497966419631084 0.0452804632091963
16 200000 0.0354496744342898 0.0410938874980113
15 1400000 0.279481212079616 0.109033336748162
15 1300000 0.25239654718344 0.101186681676583
15 1200000 0.407035105084405 0.141744918085552
15 1100000 0.204346033396768 0.0863473653005411
15 1000000 0.209680165669852 0.079484736502343
15 900000 0.197501583432204 0.0729076282925792
15 800000 0.190912574306204 0.0668324260448031
15 700000 0.169875737363239 0.0620864629165159
15 600000 0.139293431993616 0.0579248704362422
15 500000 0.127396818710935 0.0547180049342525
15 400000 0.106462096004969 0.0515633572636186
15 300000 0.0783082938439354 0.0486860322198283
15 200000 0.0577369869093924 0.0441981891573687
7 1400000 0.22862371264606 0.100789149098498
7 1300000 0.232258098412647 0.0918196454118933
7 1200000 0.314924043313516 0.123125054691668
7 1100000 0.208275504733278 0.0777943296804154
7 1000000 0.192737965168563 0.0722848824563408
